id;year;earning1;season;Nindnme;returnSe
546;2008;-2.502458;3;K;-0.5022971
546;2008;-46.65359;4;K;1.253968
546;2009;1.290429;1;K;0.0109546
546;2009;12.06175;2;K;0.4492308
546;2009;5.702561;3;K;0.2489316
546;2009;7.944549;4;K;0.1983051
546;2010;-0.732426;1;K;0.1390261
546;2010;-0.774648;2;K;-0.1987616
546;2010;-1.634857;3;K;0.2565688
546;2010;0.6602655;4;K;-0.2017062
547;2007;13.32627;1;C3;1.085333
547;2007;8.400518;2;C3;0.285533
547;2007;12.6815;3;C3;0.241
547;2007;14.02584;4;C3;-0.0325397
547;2008;3.655963;1;C3;-0.2431022
547;2008;9.452951;2;C3;-0.407262
547;2008;28.67916;3;C3;-0.1383333
547;2008;61.95193;4;C3;-0.1624759
547;2009;6.962764;1;C3;0.5306123
547;2009;11.8958;2;C3;0.0646109
547;2009;15.96894;3;C3;0.0055478
547;2009;44.8787;4;C3;0.2945946
547;2010;3.515881;1;C3;0.0047439
547;2010;6.269125;2;C3;-0.0698114
547;2010;11.5896;3;C3;0.2667343
547;2010;14.06044;4;C3;0.1198412
548;2007;66.6178;1;N;0.8560312
548;2007;22.7416;2;N;0.7680252
548;2007;19.98126;3;N;-0.0589953
548;2007;29.08251;4;N;-0.1274271
548;2008;1.004435;1;N;-0.3553546
548;2008;5.440325;2;N;-0.3060344
548;2008;12.21731;3;N;-0.3966049
548;2008;31.94094;4;N;-0.1076923
548;2009;10.12507;1;N;0.7314286
548;2009;24.60302;2;N;0.2066116
548;2009;17.18734;3;N;0.2293955
548;2009;20.80799;4;N;0.0990099
548;2010;3.29994;1;G;0.0746269
548;2010;12.0823;2;G;-0.4299065
548;2010;18.46294;3;G;0.0858995
548;2010;26.17649;4;G;0.0608309
550;2007;21.82631;1;C3;0.0646964
550;2007;51.76729;2;C3;0.2133333
550;2007;67.63058;3;C3;0.4746987
550;2007;67.58041;4;C3;-0.1694445
550;2008;18.36785;1;C3;-0.3130975
550;2008;63.54557;2;C3;-0.3902439
550;2008;133.7674;3;C3;0.1738149
550;2008;227.8546;4;C3;-0.1923077
550;2009;39.84983;1;C3;0.5360464
550;2009;55.9415;2;C3;0.0703704
550;2009;76.62961;3;C3;0.2683437
550;2009;86.42959;4;C3;0.2256
550;2010;49.94642;1;C3;-0.081545
550;2010;89.65146;2;C3;-0.1588785
550;2010;118.3488;3;C3;0.6519337
550;2010;107.5681;4;C3;-0.0826116
551;2007;10.44696;1;C3;0.4285715
551;2007;17.07438;2;C3;-0.0093459
551;2007;30.74981;3;C3;0.2579132
551;2007;46.07045;4;C3;-0.0541782
551;2008;10.19272;1;C3;0.022158
551;2008;25.4549;2;C3;-0.4057143
551;2008;46.82332;3;C3;-0.2112
551;2008;94.7097;4;C3;-0.0729167
551;2009;8.456021;1;C3;0.38326
551;2009;23.83107;2;C3;0.0587301
551;2009;51.49502;3;C3;-0.0678733
551;2009;70.89577;4;C3;0.7042926
551;2010;6.691223;1;C3;0.1388889
551;2010;13.64434;2;C3;-0.0532787
551;2010;22.70732;3;C3;0.4310495
551;2010;29.4252;4;C3;0.0457556
552;2007;11.5449;1;B;0.6276597
552;2007;11.98797;2;B;-0.0535248
552;2007;13.27028;3;B;1.337063
552;2007;18.58955;4;B;-0.1339181
552;2008;5.308632;1;B;-0.1947262
552;2008;11.67491;2;B;-0.1267124
552;2008;19.32612;3;B;-0.3811882
552;2008;120.3245;4;B;-0.1870861
552;2009;9.751421;1;B;0.5996016
552;2009;15.35311;2;B;0.9644173
552;2009;12.18154;3;B;-0.0137931
552;2009;17.31898;4;B;0.0810976
552;2010;6.316646;1;B;-0.080337
552;2010;14.39777;2;B;-0.3341463
552;2010;19.31531;3;B;0.5172728
552;2010;15.39504;4;B;0.2368421
553;2007;5.118294;1;C2;1.336188
553;2007;6.184099;2;C2;0.8211678
553;2007;5.19853;3;C2;-0.4659899
553;2007;9.72817;4;C2;0.1116323
553;2008;6.831907;1;C2;-0.2265239
553;2008;23.34201;2;C2;-0.3136612
553;2008;46.62035;3;C2;-0.0502354
553;2008;90.05582;4;C2;-0.11
553;2009;14.08867;1;C2;0.5174313
553;2009;15.13608;2;C2;0.0145103
553;2009;14.44444;3;C2;-0.2087782
553;2009;7.512276;4;C2;0.2388725
553;2010;1.958506;1;C2;0.2392858
553;2010;3.487956;2;C2;-0.2792706
553;2010;4.961627;3;C2;0.2055703
553;2010;6.978896;4;C2;-0.0680571
554;2007;;1;F;
554;2007;13.28766;2;F;-0.0797186
554;2007;17.05725;3;F;0.9241011
554;2007;10.21341;4;F;-0.1643098
554;2008;9.310372;1;F;-0.3392
554;2008;27.32676;2;F;-0.1716172
554;2008;39.65689;3;F;-0.2693333
554;2008;77.81538;4;F;-0.1752381
554;2009;-4.613945;1;F;0.4318182
554;2009;2.098976;2;F;0.047619
554;2009;3.499377;3;F;-0.1638847
554;2009;2.912598;4;F;0.475763
554;2010;0.7397458;1;F;0.0761789
554;2010;1.36922;2;F;-0.2440945
554;2010;1.670028;3;F;0.1626866
554;2010;1.644271;4;F;0.0886076
555;2007;-4.160028;1;C3;1.102649
555;2007;-5.190816;2;C3;0.0639344
555;2007;-8.220056;3;C3;0.5008104
555;2007;5.205383;4;C3;-0.089876
555;2008;0.4677649;1;C3;-0.1021567
555;2008;0.8006634;2;C3;
555;2008;0.2851772;3;C3;-0.319209
555;2008;0.870933;4;C3;-0.1437632
555;2009;-2.15248;1;C3;0.2049382
555;2009;-9.175403;2;C3;0.4867076
555;2009;-9.556567;3;C3;-0.0536451
555;2009;-11.73164;4;C3;0.2959771
555;2010;-3.769473;1;C3;0.2872927
555;2010;-6.227724;2;C3;-0.2472102
555;2010;-10.20919;3;C3;0.2619049
555;2010;4.013828;4;C3;-0.0343228
557;2007;-1.929966;1;C2;0.9646465
557;2007;-1.446452;2;C2;0.9051281
557;2007;-2.666858;3;C2;0.2535411
557;2007;3.895753;4;C2;-0.1266667
557;2008;-2.856053;1;C2;-0.1964956
557;2008;-9.631026;2;C2;-0.3921875
557;2008;-16.04675;3;C2;
557;2008;-134.7832;4;C2;-0.4778226
557;2009;128.1549;1;C2;0.4962121
557;2009;79.0262;2;C2;0.6707692
557;2009;59.36042;3;C2;-0.1910946
557;2009;53.24125;4;C2;0.08
557;2010;-1.147363;1;C1;0.0882958
557;2010;-4.383671;2;C1;-0.1436673
557;2010;-5.962187;3;C1;0.2013574
557;2010;-20.03231;4;C1;
558;2007;-4.170133;1;K;0.4024145
558;2007;-0.7615329;2;K;0.2214286
558;2007;1.714093;3;K;0.5083334
558;2007;79.86449;4;K;-0.0392006
558;2008;5.079782;1;K;-0.0642055
558;2008;17.00617;2;K;-0.662661
558;2008;32.127;3;K;-0.0327456
558;2008;101.8555;4;K;0.0597826
558;2009;-4.451016;1;K;0.4478371
558;2009;11.93019;2;K;0.4149304
558;2009;19.52331;3;K;-0.196802
558;2009;49.15554;4;K;0.1883408
558;2010;13.45476;1;K;0.0628931
558;2010;15.14387;2;K;-0.214876
558;2010;17.69206;3;K;0.1569506
558;2010;60.46297;4;K;-0.0439276
559;2007;18.40302;1;C3;0.9302325
559;2007;14.13696;2;C3;0.0566265
559;2007;21.46015;3;C3;0.5490867
559;2007;32.29334;4;C3;-0.00072
559;2008;8.193762;1;C3;-0.3040346
559;2008;19.67184;2;C3;-0.4109015
559;2008;44.27133;3;C3;-0.2632509
559;2008;110.3804;4;C3;-0.251816
559;2009;16.04819;1;C3;1.028391
559;2009;15.29567;2;C3;0.1136712
559;2009;26.61216;3;C3;-0.1724138
559;2009;40.68668;4;C3;0.2739274
559;2010;17.62812;1;C3;0.3894602
559;2010;18.20834;2;C3;-0.0317757
559;2010;22.88401;3;C3;0.4798078
559;2010;23.40263;4;C3;-0.1076031
560;2007;8.435783;1;F;0.5555555
560;2007;7.362408;2;F;0.0214286
560;2007;9.133551;3;F;1.0999
560;2007;35.53608;4;F;-0.1028598
560;2008;4.213792;1;F;-0.2520202
560;2008;9.841766;2;F;-0.3805309
560;2008;5.871101;3;F;-0.4051825
560;2008;48.68277;4;F;-0.0408164
560;2009;13.25859;1;F;0.4861996
560;2009;8.472857;2;F;0.3571429
560;2009;6.796643;3;F;-0.039916
560;2009;19.71034;4;F;0.3086021
560;2010;9.594189;1;F;-0.0123456
560;2010;12.25866;2;F;-0.3416667
560;2010;11.99332;3;F;0.3481012
560;2010;;4;F;0.1832061
561;2007;-16.39149;1;C3;1.688073
561;2007;-8.587255;2;C3;-0.048474
561;2007;-12.5116;3;C3;1.281746
561;2007;-132.9227;4;C3;-0.2848589
561;2008;-0.9124029;1;C3;-0.2288136
561;2008;-1.850831;2;C3;
561;2008;;3;C3;
561;2008;;4;C3;-0.3220064
561;2009;-1.601768;1;C3;0.7966903
561;2009;-2.373386;2;C3;
561;2009;;3;C3;0.2369231
561;2009;-11.51656;4;C3;0.1874198
561;2010;4.547731;1;C3;0.0547797
561;2010;8.660631;2;C3;-0.2543235
561;2010;15.77146;3;C3;0.2432432
561;2010;17.81506;4;C3;-0.1279827
564;2007;9.147014;1;F;0.6851852
564;2007;6.236318;2;F;-0.1025237
564;2007;8.803047;3;F;0.4103448
564;2007;12.66607;4;F;-0.0735826
564;2008;4.715348;1;F;-0.1893645
564;2008;8.291705;2;F;-0.4464061
564;2008;13.21319;3;F;-0.2710706
564;2008;79.29447;4;F;0.0258065
564;2009;12.02395;1;F;0.5356037
564;2009;16.96782;2;F;0.2258064
564;2009;23.14873;3;F;-0.0706076
564;2009;29.42207;4;F;0.2777778
564;2010;9.960237;1;F;0.0893099
564;2010;12.02944;2;F;-0.1925466
564;2010;21.33783;3;F;0.3015385
564;2010;22.58766;4;F;-0.0832356
565;2007;6.020992;1;C2;1.222749
565;2007;7.295227;2;C2;0.3972458
565;2007;7.162263;3;C2;0.2734374
565;2007;8.447371;4;C2;0.9334146
565;2008;1.100547;1;C2;0.1993018
565;2008;2.341467;2;C2;-0.465467
565;2008;6.044381;3;C2;-0.4474747
565;2008;23.22154;4;C2;-0.3474178
565;2009;4.552359;1;C2;1.09944
565;2009;6.613044;2;C2;-0.1046666
565;2009;7.902274;3;C2;-0.0356877
565;2009;76.7265;4;C2;0.2857143
565;2010;1.442102;1;C2;0.1140861
565;2010;4.180404;2;C2;-0.3840125
565;2010;5.016798;3;C2;0.2020288
565;2010;-5.21068;4;C2;-0.1009818
566;2007;8.673577;1;C2;0.6492147
566;2007;9.372595;2;C2;-0.0302067
566;2007;16.06293;3;C2;0.442623
566;2007;-19.97029;4;C2;-0.0067719
566;2008;10.27573;1;C2;0.317019
566;2008;13.25867;2;C2;-0.3164983
566;2008;23.93518;3;C2;-0.1662532
566;2008;38.34116;4;C2;0.2799999
566;2009;14.12382;1;C2;0.4863258
566;2009;18.53592;2;C2;-0.1498008
566;2009;22.59979;3;C2;0.6321731
566;2009;20.4922;4;C2;-0.1849135
566;2010;6.028873;1;C2;0.2939666
566;2010;6.526934;2;C2;-0.0923535
566;2010;10.59729;3;C2;0.2211275
566;2010;8.835988;4;C2;0.3369369
567;2007;2.163229;1;S;0.6061381
567;2007;6.744904;2;S;1.136076
567;2007;3.579982;3;S;0.082963
567;2007;14.21864;4;S;-0.1645139
567;2008;1.473182;1;S;-0.2206002
567;2008;8.472634;2;S;-0.5210526
567;2008;14.06839;3;S;-0.09011
567;2008;73.13349;4;S;-0.0771144
567;2009;4.05469;1;S;0.454301
567;2009;6.976961;2;S;0.4972275
567;2009;6.104428;3;S;-0.1433916
567;2009;11.94173;4;S;0.22
567;2010;5.14473;1;K;0.3271461
567;2010;11.98366;2;K;-0.2069869
567;2010;15.39473;3;K;0.1706214
567;2010;17.81276;4;K;-0.1102439
568;2007;6.789736;1;C1;0.0700236
568;2007;7.448531;2;C1;0.6587864
568;2007;8.860291;3;C1;0.4869359
568;2007;12.95904;4;C1;0.1484375
568;2008;9.234467;1;C1;-0.1564626
568;2008;13.96977;2;C1;-0.5146774
568;2008;23.21786;3;C1;-0.137931
568;2008;47.08635;4;C1;-0.2986512
568;2009;20.40414;1;C1;0.1610811
568;2009;27.88883;2;C1;0.3293191
568;2009;28.3777;3;C1;0.0243902
568;2009;42.74771;4;C1;0.3162509
568;2010;14.23607;1;C1;-0.1804916
568;2010;24.9821;2;C1;-0.1186759
568;2010;35.66736;3;C1;0.2827854
568;2010;39.96592;4;C1;0.1239352
570;2007;8.035284;1;C3;0.7357144
570;2007;63.04097;2;C3;0.7499999
570;2007;47.9287;3;C3;0.2261346
570;2007;46.43616;4;C3;-0.1231156
570;2008;2.494223;1;C3;-0.2261056
570;2008;2.014999;2;C3;-0.5584176
570;2008;-11.03183;3;C3;-0.3166667
570;2008;-129.1944;4;C3;0
570;2009;32.95031;1;C3;0.7439759
570;2009;99.20158;2;C3;0.5640598
570;2009;56.83375;3;C3;0.3610223
570;2009;36.83802;4;C3;0.0841622
570;2010;7.781479;1;C3;-0.0907811
570;2010;12.18629;2;C3;-0.3408913
570;2010;23.50259;3;C3;0.2030879
570;2010;26.36817;4;C3;-0.0127701
571;2007;6.274258;1;C3;0.7894737
571;2007;2.897227;2;C3;0.5647059
571;2007;4.443097;3;C3;0.5277778
571;2007;3.751409;4;C3;-0.1502184
571;2008;2.093587;1;C3;-0.2980769
571;2008;3.94206;2;C3;-0.2630137
571;2008;11.55745;3;C3;-0.3179297
571;2008;34.24206;4;C3;-0.1891892
571;2009;8.803399;1;C3;0.6343043
571;2009;14.32337;2;C3;0.2156863
571;2009;20.3624;3;C3;-0.1011419
571;2009;35.18897;4;C3;0.2359155
571;2010;7.255915;1;C3;0.1574468
571;2010;17.73873;2;C3;-0.2962056
571;2010;30.60537;3;C3;0.137324
571;2010;36.40381;4;C3;-0.0320611
572;2007;24.81657;1;S;1.847015
572;2007;48.80824;2;S;0.2957929
572;2007;42.77813;3;S;-0.0600404
572;2007;66.84789;4;S;-0.0565539
572;2008;8.027494;1;S;-0.3518208
572;2008;9.957561;2;S;-0.5548833
572;2008;0.2724047;3;S;-0.3416988
572;2008;1.267551;4;S;-0.074184
572;2009;-23.21298;1;S;0.521875
572;2009;-38.98651;2;S;0.036
572;2009;-61.01255;3;S;-0.073501
572;2009;-92.92146;4;S;0.4028631
572;2010;13.52302;1;C3;0.0680174
572;2010;39.00775;2;C3;-0.3455782
572;2010;65.51135;3;C3;0.5072765
572;2010;40.33622;4;C3;-0.184573
573;2007;2.712404;1;K;0.7551724
573;2007;2.422293;2;K;-0.0137525
573;2007;6.338456;3;K;0.4455445
573;2007;7.547316;4;K;-0.0808625
573;2008;0.2748147;1;K;-0.1654466
573;2008;1.356495;2;K;-0.421239
573;2008;-6.192638;3;K;-0.2696969
573;2008;-103.772;4;K;-0.1297072
573;2009;3.329189;1;K;0.4272299
573;2009;3.405191;2;K;0.5540983
573;2009;4.946584;3;K;-0.1557894
573;2009;7.966004;4;K;0.3103449
573;2010;2.305944;1;K;0.0225988
573;2010;6.356312;2;K;-0.2707182
573;2010;9.144871;3;K;0.1291139
573;2010;15.85231;4;K;-0.1165919
576;2007;0.0920674;1;C1;0.7340425
576;2007;-5.568897;2;C1;-0.0489796
576;2007;-16.70009;3;C1;0.5813953
576;2007;-24.73044;4;C1;0.0172642
576;2008;0.942406;1;C1;-0.0915033
576;2008;-0.6280042;2;C1;-0.2507163
576;2008;-15.65303;3;C1;-0.3625954
576;2008;-80.15942;4;C1;-0.1621622
576;2009;-26.58265;1;C1;0.4683099
576;2009;-25.72824;2;C1;0.6
576;2009;-5.971988;3;C1;-0.2091604
576;2009;5.777262;4;C1;0.316092
576;2010;-3.968842;1;S;0.1875
576;2010;-2.719202;2;S;-0.3206854
576;2010;-10.86241;3;S;0.5100183
576;2010;-29.96456;4;S;-0.1206273
578;2007;;1;F;
578;2007;;2;F;
578;2007;-55.10706;3;F;
578;2007;;4;F;
578;2008;;1;C2;
578;2008;11.96112;2;C2;0.2916667
578;2008;;3;C2;
578;2008;;4;C2;-0.2084639
578;2009;24.64377;1;C2;-0.0037516
578;2009;18.12443;2;C2;0.0481171
578;2009;22.89369;3;C2;-0.1462264
578;2009;33.44409;4;C2;0.0435518
578;2010;12.4542;1;C2;-0.0866206
578;2010;27.06703;2;C2;-0.2614841
578;2010;36.78873;3;C2;0.748041
578;2010;24.75848;4;C2;-0.0822719
581;2007;11.05046;1;C3;0.4974619
581;2007;14.78223;2;C3;0.5152541
581;2007;14.58286;3;C3;0.1410327
581;2007;34.53313;4;C3;-0.1124289
581;2008;3.676904;1;C3;-0.0933333
581;2008;21.75607;2;C3;-0.491716
581;2008;45.23015;3;C3;-0.1831153
581;2008;109.8985;4;C3;-0.2559524
581;2009;-10.00618;1;C3;1.003899
581;2009;19.19406;2;C3;0.0629235
581;2009;47.34051;3;C3;0.060274
581;2009;67.88603;4;C3;0.5840337
581;2010;15.5802;1;C3;0.0005266
581;2010;45.69215;2;C3;-0.2842105
581;2010;87.98844;3;C3;0.8185185
581;2010;97.00452;4;C3;0.4654833
582;2007;-4.937314;1;G;1.269682
582;2007;;2;G;0.6707317
582;2007;-3.055952;3;G;0.0745614
582;2007;0.8469983;4;G;0.0695364
582;2008;0.5093058;1;G;-0.138166
582;2008;2.8291;2;G;-0.435
582;2008;10.67398;3;G;-0.2255639
582;2008;24.65998;4;G;0.1033925
582;2009;4.618952;1;G;0.5114943
582;2009;20.58102;2;G;0.4028571
582;2009;19.26057;3;G;-0.2311828
582;2009;23.55176;4;G;0.3336229
582;2010;3.878154;1;G;-0.0120865
582;2010;10.55243;2;G;-0.3118557
582;2010;17.36878;3;G;0.261236
582;2010;19.43494;4;G;-0.0559647
584;2007;14.57485;1;S;2.264706
584;2007;32.74034;2;S;0.3389831
584;2007;36.10785;3;S;0.3554688
584;2007;51.19187;4;S;0.0584633
584;2008;6.371733;1;S;-0.3371909
584;2008;19.83713;2;S;-0.4603175
584;2008;28.11216;3;S;-0.3211679
584;2008;51.51837;4;S;-0.1891304
584;2009;-1.421185;1;S;0.55291
584;2009;-0.6333787;2;S;0.1808874
584;2009;1.168822;3;S;0.0635838
584;2009;9.354406;4;S;0.5093583
584;2010;7.50013;1;C2;-0.0371681
584;2010;20.94308;2;C2;-0.3933824
584;2010;31.35681;3;C2;0.4136364
584;2010;39.56785;4;C2;-0.0620985
586;2007;-12.08562;1;F;1.024823
586;2007;-11.6339;2;F;0.1157895
586;2007;-23.41014;3;F;
586;2007;-21.90726;4;F;0.4838393
586;2008;-5.847257;1;F;-0.42
586;2008;-19.11564;2;F;-0.3436781
586;2008;-30.2881;3;F;-0.4667832
586;2008;-291.6306;4;F;0.3311037
586;2009;-5.603706;1;F;0.1435522
586;2009;-5.912549;2;F;0.3021277
586;2009;-2.801062;3;F;0.0570962
586;2009;4.883441;4;F;0.0399385
586;2010;-1.156681;1;I;0.1464497
586;2010;-1.081961;2;I;-0.2716688
586;2010;4.673888;3;I;0.3608617
586;2010;43.75757;4;I;-0.1391076
587;2007;-23.02895;1;C2;1.071713
587;2007;-17.95156;2;C2;0.0269231
587;2007;-34.3687;3;C2;0.7203882
587;2007;15.56741;4;C2;-0.1128491
587;2008;-18.78694;1;C2;-0.1690648
587;2008;-45.2075;2;C2;-0.3506493
587;2008;-79.8323;3;C2;-0.3414634
587;2008;-375.2398;4;C2;0.2186496
587;2009;-14.68994;1;C2;0.4334203
587;2009;-36.99395;2;C2;0.4069343
587;2009;-40.85955;3;C2;-0.0541936
587;2009;5.718141;4;C2;0.6906378
587;2010;;1;C2;
587;2010;;2;C2;
587;2010;;3;C2;
587;2010;;4;C2;
589;2007;14.10786;1;C2;0.5926724
589;2007;18.87411;2;C2;-0.0131753
589;2007;30.06681;3;C2;0.3697369
589;2007;37.18509;4;C2;-0.089184
589;2008;8.555629;1;C2;-0.1143725
589;2008;21.1674;2;C2;-0.3191245
589;2008;47.18898;3;C2;-0.1504274
589;2008;49.22459;4;C2;-0.0897959
589;2009;23.37376;1;C2;0.404814
589;2009;57.28654;2;C2;0.4899225
589;2009;64.32538;3;C2;0.4829017
589;2009;88.35287;4;C2;0.2256516
589;2010;8.720444;1;C2;-0.0316667
589;2010;20.46107;2;C2;-0.4307869
589;2010;36.38139;3;C2;0.1787879
589;2010;36.3921;4;C2;-0.0127226
590;2007;;1;C2;1.595016
590;2007;4.122468;2;C2;0.1255459
590;2007;4.37071;3;C2;0.049
590;2007;12.10258;4;C2;-0.0586047
590;2008;1.459535;1;C2;-0.2296369
590;2008;11.07923;2;C2;-0.3446115
590;2008;16.88097;3;C2;-0.2121213
590;2008;28.0315;4;C2;0.1945813
590;2009;1.805576;1;C2;0.4156379
590;2009;-1.657953;2;C2;0.080292
590;2009;-2.885763;3;C2;-0.1581081
590;2009;-64.05014;4;C2;0.2308917
590;2010;-1.449871;1;C2;0.163871
590;2010;-0.3985198;2;C2;-0.2572314
590;2010;15.80854;3;C2;0.2492958
590;2010;22.01373;4;C2;0.7118834
591;2007;4.709176;1;C2;0.1523915
591;2007;5.939342;2;C2;-0.0646718
591;2007;7.321316;3;C2;0.4241487
591;2007;12.22075;4;C2;-0.075
591;2008;3.68767;1;C2;-0.0138996
591;2008;6.026079;2;C2;-0.5968627
591;2008;23.91143;3;C2;-0.0820313
591;2008;29.48951;4;C2;0.0567686
591;2009;3.145917;1;C2;0.2782258
591;2009;10.96542;2;C2;0.0867507
591;2009;13.7828;3;C2;-0.0336257
591;2009;14.34318;4;C2;0.5229629
591;2010;1.666477;1;C2;0.0988373
591;2010;6.18462;2;C2;-0.1558098
591;2010;9.926927;3;C2;0.322479
591;2010;8.054131;4;C2;-0.0236221
592;2007;;1;K;
592;2007;;2;K;
592;2007;;3;K;
592;2007;;4;K;
592;2008;;1;A;
592;2008;12.75477;2;A;-0.3823529
592;2008;29.51043;3;A;-0.3044619
592;2008;59.63798;4;A;0.019084
592;2009;0.963029;1;A;0.8104088
592;2009;7.976381;2;A;-0.0204081
592;2009;21.05131;3;A;-0.0519751
592;2009;25.66683;4;A;0.5491453
592;2010;0.6586877;1;A;0.0027285
592;2010;4.701916;2;A;-0.3170068
592;2010;12.65975;3;A;0.7732794
592;2010;15.82144;4;A;0.0022701
593;2007;0.6511814;1;F;0.8292683
593;2007;3.028179;2;F;-0.3028264
593;2007;2.999604;3;F;0.5849422
593;2007;3.257525;4;F;-0.1028708
593;2008;-2.056683;1;F;-0.12
593;2008;3.411627;2;F;-0.3257576
593;2008;5.905732;3;F;-0.1303371
593;2008;4.341969;4;F;-0.0189189
593;2009;0.2309502;1;F;0.4111111
593;2009;5.1863;2;F;0.1862746
593;2009;5.719366;3;F;0.135
593;2009;39.71926;4;F;0.450867
593;2010;2.322578;1;F;-0.0796461
593;2010;6.099072;2;F;-0.2998933
593;2010;5.967282;3;F;0.3333333
593;2010;2.768589;4;F;0.0178972
594;2007;3.145283;1;B;0.7977529
594;2007;19.35639;2;B;0.1116352
594;2007;18.9364;3;B;0.9258721
594;2007;3.004531;4;B;-0.1866667
594;2008;0.2464778;1;B;-0.3642857
594;2008;1.228693;2;B;-0.4537815
594;2008;14.28137;3;B;-0.2659847
594;2008;20.43843;4;B;0.368231
594;2009;0.5098426;1;B;0.2041885
594;2009;0.4416202;2;B;0.1015118
594;2009;0.0282073;3;B;-0.1411764
594;2009;1.517654;4;B;0.3155556
594;2010;0.1562516;1;F;0.0016891
594;2010;0.1716993;2;F;-0.3039049
594;2010;0.0736526;3;F;-0.0611247
594;2010;0.1645962;4;F;-0.0597403
596;2007;3.019322;1;C1;
596;2007;;2;C1;
596;2007;3.569562;3;C1;0.3070471
596;2007;9.37252;4;C1;0.0213837
596;2008;5.961168;1;C1;-0.3612136
596;2008;6.637424;2;C1;-0.2166043
596;2008;9.76735;3;C1;-0.3349206
596;2008;30.2142;4;C1;-0.0024097
596;2009;19.15781;1;C1;0.3452382
596;2009;16.63938;2;C1;0.5044248
596;2009;11.1691;3;C1;0.2147059
596;2009;37.06833;4;C1;0.642029
596;2010;11.8214;1;C1;0.1587537
596;2010;14.43859;2;C1;0.0874035
596;2010;14.78817;3;C1;0.4336011
596;2010;27.94856;4;C1;0.314754
597;2007;5.387252;1;C2;0.8396739
597;2007;5.983058;2;C2;0.4403534
597;2007;7.438141;3;C2;0.598778
597;2007;11.68276;4;C2;0.0613497
597;2008;6.513487;1;C2;-0.0722543
597;2008;27.95857;2;C2;-0.0797546
597;2008;53.14603;3;C2;-0.3527851
597;2008;140.0905;4;C2;0.2438775
597;2009;29.99443;1;C2;0.5742972
597;2009;43.86827;2;C2;0.0369446
597;2009;51.79058;3;C2;0.1730769
597;2009;52.74452;4;C2;0.0782146
597;2010;13.95441;1;C2;-0.1279157
597;2010;26.64876;2;C2;-0.3478074
597;2010;32.82079;3;C2;0.1867192
597;2010;9.940445;4;C2;-0.0504155
598;2007;6.620581;1;C2;0.8676471
598;2007;11.84893;2;C2;0.682959
598;2007;17.04484;3;C2;0.344225
598;2007;21.56019;4;C2;-0.159292
598;2008;1.561983;1;C2;-0.2232436
598;2008;11.33184;2;C2;-0.3375528
598;2008;16.64702;3;C2;-0.245283
598;2008;-11.9142;4;C2;-0.2883333
598;2009;-35.06548;1;C2;0.4779582
598;2009;-55.45384;2;C2;0.4407989
598;2009;-33.36125;3;C2;-0.0838384
598;2009;-40.91105;4;C2;0.2821621
598;2010;15.14798;1;N;0.3861721
598;2010;13.56211;2;N;0.0940829
598;2010;19.70885;3;N;0.0892857
598;2010;23.88578;4;N;0.0147565
599;2007;9.835268;1;C2;0.9525692
599;2007;6.438647;2;C2;0.1743488
599;2007;11.93119;3;C2;0.2610921
599;2007;29.46168;4;C2;-0.0347594
599;2008;8.308895;1;C2;0.0530612
599;2008;11.67642;2;C2;-0.3501292
599;2008;18.95952;3;C2;-0.2636719
599;2008;-234.3216;4;C2;-0.25
599;2009;7.841016;1;C2;0.4412812
599;2009;46.10236;2;C2;0.5392157
599;2009;64.0044;3;C2;0.1784038
599;2009;58.46852;4;C2;0.1853786
599;2010;0.2642875;1;C2;-0.0513101
599;2010;3.134767;2;C2;-0.4229885
599;2010;2.925898;3;C2;0.3393213
599;2010;10.3952;4;C2;-0.1795252
600;2007;79.6377;1;D;0.7881874
600;2007;40.38649;2;D;0.1085714
600;2007;48.16026;3;D;0.5854166
600;2007;51.8507;4;D;-0.0013055
600;2008;6.877157;1;D;-0.3407166
600;2008;14.88587;2;D;-0.4258893
600;2008;9.844167;3;D;-0.1843478
600;2008;21.90291;4;D;0.030837
600;2009;12.51765;1;D;0.3914894
600;2009;25.49326;2;D;-0.0213741
600;2009;24.1144;3;D;-0.1388455
600;2009;19.70785;4;D;0.2397137
600;2010;3.691055;1;D;0.0345324
600;2010;8.381833;2;D;-0.3662952
600;2010;13.5155;3;D;0.3186813
600;2010;6.819454;4;D;-0.1008265
601;2007;6.657571;1;D;0.5994398
601;2007;11.92704;2;D;0.0157895
601;2007;17.30529;3;D;0.2508251
601;2007;17.92601;4;D;-0.0712435
601;2008;-1.814456;1;D;-0.2189679
601;2008;4.921007;2;D;-0.3142857
601;2008;7.662829;3;D;-0.1546392
601;2008;-55.89555;4;D;-0.1507692
601;2009;-4.208368;1;D;0.3093526
601;2009;8.868731;2;D;0.5780822
601;2009;10.02294;3;D;0.1826087
601;2009;6.708529;4;D;-0.0478261
601;2010;-2.327791;1;D;-0.0151515
601;2010;15.28716;2;D;-0.3518519
601;2010;20.84262;3;D;0.2166668
601;2010;13.16103;4;D;0.0058027
602;2007;13.32875;1;I;0.9379311
602;2007;14.94442;2;I;-0.2841804
602;2007;24.88645;3;I;2.807035
602;2007;16.54613;4;I;-0.2275344
602;2008;-4.3836;1;I;0.4257939
602;2008;-12.94914;2;I;-0.7131222
602;2008;6.599124;3;I;-0.5053675
602;2008;55.89799;4;I;-0.1241497
